,confirmed,country,date,lat,lon,province_state,deaths,recovered,active
423,0,Angola,2020-02-02,-11.2027,17.8739,,0,0,0
424,0,Angola,2020-02-03,-11.2027,17.8739,,0,0,0
425,0,Angola,2020-02-04,-11.2027,17.8739,,0,0,0
426,0,Angola,2020-02-05,-11.2027,17.8739,,0,0,0
427,0,Angola,2020-02-06,-11.2027,17.8739,,0,0,0
428,0,Angola,2020-02-07,-11.2027,17.8739,,0,0,0
429,0,Angola,2020-02-08,-11.2027,17.8739,,0,0,0
430,0,Angola,2020-02-09,-11.2027,17.8739,,0,0,0
431,0,Angola,2020-02-10,-11.2027,17.8739,,0,0,0
432,0,Angola,2020-02-11,-11.2027,17.8739,,0,0,0
433,0,Angola,2020-02-12,-11.2027,17.8739,,0,0,0
434,0,Angola,2020-02-13,-11.2027,17.8739,,0,0,0
435,0,Angola,2020-02-14,-11.2027,17.8739,,0,0,0
436,0,Angola,2020-02-15,-11.2027,17.8739,,0,0,0
437,0,Angola,2020-02-16,-11.2027,17.8739,,0,0,0
438,0,Angola,2020-02-17,-11.2027,17.8739,,0,0,0
439,0,Angola,2020-02-18,-11.2027,17.8739,,0,0,0
440,0,Angola,2020-02-19,-11.2027,17.8739,,0,0,0
441,0,Angola,2020-02-20,-11.2027,17.8739,,0,0,0
442,0,Angola,2020-02-21,-11.2027,17.8739,,0,0,0
443,0,Angola,2020-02-22,-11.2027,17.8739,,0,0,0
444,0,Angola,2020-02-23,-11.2027,17.8739,,0,0,0
445,0,Angola,2020-02-24,-11.2027,17.8739,,0,0,0
446,0,Angola,2020-02-25,-11.2027,17.8739,,0,0,0
447,0,Angola,2020-02-26,-11.2027,17.8739,,0,0,0
448,0,Angola,2020-02-27,-11.2027,17.8739,,0,0,0
449,0,Angola,2020-02-28,-11.2027,17.8739,,0,0,0
450,0,Angola,2020-02-29,-11.2027,17.8739,,0,0,0
451,0,Angola,2020-03-01,-11.2027,17.8739,,0,0,0
452,0,Angola,2020-03-02,-11.2027,17.8739,,0,0,0
453,0,Angola,2020-03-03,-11.2027,17.8739,,0,0,0
454,0,Angola,2020-03-04,-11.2027,17.8739,,0,0,0
455,0,Angola,2020-03-05,-11.2027,17.8739,,0,0,0
456,0,Angola,2020-03-06,-11.2027,17.8739,,0,0,0
457,0,Angola,2020-03-07,-11.2027,17.8739,,0,0,0
458,0,Angola,2020-03-08,-11.2027,17.8739,,0,0,0
459,0,Angola,2020-03-09,-11.2027,17.8739,,0,0,0
460,0,Angola,2020-03-10,-11.2027,17.8739,,0,0,0
461,0,Angola,2020-03-11,-11.2027,17.8739,,0,0,0
462,0,Angola,2020-03-12,-11.2027,17.8739,,0,0,0
463,0,Angola,2020-03-13,-11.2027,17.8739,,0,0,0
464,0,Angola,2020-03-14,-11.2027,17.8739,,0,0,0
465,0,Angola,2020-03-15,-11.2027,17.8739,,0,0,0
466,0,Angola,2020-03-16,-11.2027,17.8739,,0,0,0
467,0,Angola,2020-03-17,-11.2027,17.8739,,0,0,0
468,0,Angola,2020-03-18,-11.2027,17.8739,,0,0,0
469,0,Angola,2020-03-19,-11.2027,17.8739,,0,0,0
470,1,Angola,2020-03-20,-11.2027,17.8739,,0,0,1
471,2,Angola,2020-03-21,-11.2027,17.8739,,0,0,2
472,2,Angola,2020-03-22,-11.2027,17.8739,,0,0,2
473,3,Angola,2020-03-23,-11.2027,17.8739,,0,0,3
474,3,Angola,2020-03-24,-11.2027,17.8739,,0,0,3
475,3,Angola,2020-03-25,-11.2027,17.8739,,0,0,3
476,4,Angola,2020-03-26,-11.2027,17.8739,,0,0,4
477,4,Angola,2020-03-27,-11.2027,17.8739,,0,0,4
478,5,Angola,2020-03-28,-11.2027,17.8739,,0,0,5
479,7,Angola,2020-03-29,-11.2027,17.8739,,2,0,5
480,7,Angola,2020-03-30,-11.2027,17.8739,,2,0,5
481,7,Angola,2020-03-31,-11.2027,17.8739,,2,1,4
482,8,Angola,2020-04-01,-11.2027,17.8739,,2,1,5
483,8,Angola,2020-04-02,-11.2027,17.8739,,2,1,5
484,8,Angola,2020-04-03,-11.2027,17.8739,,2,1,5
485,10,Angola,2020-04-04,-11.2027,17.8739,,2,2,6
486,14,Angola,2020-04-05,-11.2027,17.8739,,2,2,10
487,16,Angola,2020-04-06,-11.2027,17.8739,,2,2,12
488,17,Angola,2020-04-07,-11.2027,17.8739,,2,2,13
489,19,Angola,2020-04-08,-11.2027,17.8739,,2,2,15
490,19,Angola,2020-04-09,-11.2027,17.8739,,2,2,15
491,19,Angola,2020-04-10,-11.2027,17.8739,,2,2,15
492,19,Angola,2020-04-11,-11.2027,17.8739,,2,4,13
493,19,Angola,2020-04-12,-11.2027,17.8739,,2,4,13
494,19,Angola,2020-04-13,-11.2027,17.8739,,2,4,13
495,19,Angola,2020-04-14,-11.2027,17.8739,,2,5,12
496,19,Angola,2020-04-15,-11.2027,17.8739,,2,5,12
497,19,Angola,2020-04-16,-11.2027,17.8739,,2,5,12
498,19,Angola,2020-04-17,-11.2027,17.8739,,2,5,12
499,24,Angola,2020-04-18,-11.2027,17.8739,,2,6,16
500,24,Angola,2020-04-19,-11.2027,17.8739,,2,6,16
501,24,Angola,2020-04-20,-11.2027,17.8739,,2,6,16
502,24,Angola,2020-04-21,-11.2027,17.8739,,2,6,16
503,25,Angola,2020-04-22,-11.2027,17.8739,,2,6,17
504,25,Angola,2020-04-23,-11.2027,17.8739,,2,6,17
505,25,Angola,2020-04-24,-11.2027,17.8739,,2,6,17
506,25,Angola,2020-04-25,-11.2027,17.8739,,2,6,17
507,26,Angola,2020-04-26,-11.2027,17.8739,,2,6,18
508,27,Angola,2020-04-27,-11.2027,17.8739,,2,6,19
509,27,Angola,2020-04-28,-11.2027,17.8739,,2,6,19
510,27,Angola,2020-04-29,-11.2027,17.8739,,2,7,18
511,27,Angola,2020-04-30,-11.2027,17.8739,,2,7,18
512,30,Angola,2020-05-01,-11.2027,17.8739,,2,11,17
513,35,Angola,2020-05-02,-11.2027,17.8739,,2,11,22
514,35,Angola,2020-05-03,-11.2027,17.8739,,2,11,22
515,0,Antigua and Barbuda,2020-01-22,17.0608,-61.7964,,0,0,0
516,0,Antigua and Barbuda,2020-01-23,17.0608,-61.7964,,0,0,0
517,0,Antigua and Barbuda,2020-01-24,17.0608,-61.7964,,0,0,0
518,0,Antigua and Barbuda,2020-01-25,17.0608,-61.7964,,0,0,0
519,0,Antigua and Barbuda,2020-01-26,17.0608,-61.7964,,0,0,0
520,0,Antigua and Barbuda,2020-01-27,17.0608,-61.7964,,0,0,0
521,0,Antigua and Barbuda,2020-01-28,17.0608,-61.7964,,0,0,0
522,0,Antigua and Barbuda,2020-01-29,17.0608,-61.7964,,0,0,0
523,0,Antigua and Barbuda,2020-01-30,17.0608,-61.7964,,0,0,0
524,0,Antigua and Barbuda,2020-01-31,17.0608,-61.7964,,0,0,0
525,0,Antigua and Barbuda,2020-02-01,17.0608,-61.7964,,0,0,0
526,0,Antigua and Barbuda,2020-02-02,17.0608,-61.7964,,0,0,0
527,0,Antigua and Barbuda,2020-02-03,17.0608,-61.7964,,0,0,0
528,0,Antigua and Barbuda,2020-02-04,17.0608,-61.7964,,0,0,0
529,0,Antigua and Barbuda,2020-02-05,17.0608,-61.7964,,0,0,0
530,0,Antigua and Barbuda,2020-02-06,17.0608,-61.7964,,0,0,0
531,0,Antigua and Barbuda,2020-02-07,17.0608,-61.7964,,0,0,0
532,0,Antigua and Barbuda,2020-02-08,17.0608,-61.7964,,0,0,0
533,0,Antigua and Barbuda,2020-02-09,17.0608,-61.7964,,0,0,0
534,0,Antigua and Barbuda,2020-02-10,17.0608,-61.7964,,0,0,0
535,0,Antigua and Barbuda,2020-02-11,17.0608,-61.7964,,0,0,0
536,0,Antigua and Barbuda,2020-02-12,17.0608,-61.7964,,0,0,0
537,0,Antigua and Barbuda,2020-02-13,17.0608,-61.7964,,0,0,0
538,0,Antigua and Barbuda,2020-02-14,17.0608,-61.7964,,0,0,0
539,0,Antigua and Barbuda,2020-02-15,17.0608,-61.7964,,0,0,0
540,0,Antigua and Barbuda,2020-02-16,17.0608,-61.7964,,0,0,0
541,0,Antigua and Barbuda,2020-02-17,17.0608,-61.7964,,0,0,0
542,0,Antigua and Barbuda,2020-02-18,17.0608,-61.7964,,0,0,0
543,0,Antigua and Barbuda,2020-02-19,17.0608,-61.7964,,0,0,0
544,0,Antigua and Barbuda,2020-02-20,17.0608,-61.7964,,0,0,0
545,0,Antigua and Barbuda,2020-02-21,17.0608,-61.7964,,0,0,0
546,0,Antigua and Barbuda,2020-02-22,17.0608,-61.7964,,0,0,0
547,0,Antigua and Barbuda,2020-02-23,17.0608,-61.7964,,0,0,0
548,0,Antigua and Barbuda,2020-02-24,17.0608,-61.7964,,0,0,0
549,0,Antigua and Barbuda,2020-02-25,17.0608,-61.7964,,0,0,0
550,0,Antigua and Barbuda,2020-02-26,17.0608,-61.7964,,0,0,0
551,0,Antigua and Barbuda,2020-02-27,17.0608,-61.7964,,0,0,0
552,0,Antigua and Barbuda,2020-02-28,17.0608,-61.7964,,0,0,0
553,0,Antigua and Barbuda,2020-02-29,17.0608,-61.7964,,0,0,0
554,0,Antigua and Barbuda,2020-03-01,17.0608,-61.7964,,0,0,0
555,0,Antigua and Barbuda,2020-03-02,17.0608,-61.7964,,0,0,0
556,0,Antigua and Barbuda,2020-03-03,17.0608,-61.7964,,0,0,0
557,0,Antigua and Barbuda,2020-03-04,17.0608,-61.7964,,0,0,0
558,0,Antigua and Barbuda,2020-03-05,17.0608,-61.7964,,0,0,0
559,0,Antigua and Barbuda,2020-03-06,17.0608,-61.7964,,0,0,0
560,0,Antigua and Barbuda,2020-03-07,17.0608,-61.7964,,0,0,0
561,0,Antigua and Barbuda,2020-03-08,17.0608,-61.7964,,0,0,0
562,0,Antigua and Barbuda,2020-03-09,17.0608,-61.7964,,0,0,0
563,0,Antigua and Barbuda,2020-03-10,17.0608,-61.7964,,0,0,0
564,0,Antigua and Barbuda,2020-03-11,17.0608,-61.7964,,0,0,0
565,0,Antigua and Barbuda,2020-03-12,17.0608,-61.7964,,0,0,0
566,1,Antigua and Barbuda,2020-03-13,17.0608,-61.7964,,0,0,1
567,1,Antigua and Barbuda,2020-03-14,17.0608,-61.7964,,0,0,1
568,1,Antigua and Barbuda,2020-03-15,17.0608,-61.7964,,0,0,1
569,1,Antigua and Barbuda,2020-03-16,17.0608,-61.7964,,0,0,1
570,1,Antigua and Barbuda,2020-03-17,17.0608,-61.7964,,0,0,1
571,1,Antigua and Barbuda,2020-03-18,17.0608,-61.7964,,0,0,1
572,1,Antigua and Barbuda,2020-03-19,17.0608,-61.7964,,0,0,1
573,1,Antigua and Barbuda,2020-03-20,17.0608,-61.7964,,0,0,1
574,1,Antigua and Barbuda,2020-03-21,17.0608,-61.7964,,0,0,1
575,1,Antigua and Barbuda,2020-03-22,17.0608,-61.7964,,0,0,1
576,3,Antigua and Barbuda,2020-03-23,17.0608,-61.7964,,0,0,3
577,3,Antigua and Barbuda,2020-03-24,17.0608,-61.7964,,0,0,3
578,3,Antigua and Barbuda,2020-03-25,17.0608,-61.7964,,0,0,3
579,7,Antigua and Barbuda,2020-03-26,17.0608,-61.7964,,0,0,7
580,7,Antigua and Barbuda,2020-03-27,17.0608,-61.7964,,0,0,7
581,7,Antigua and Barbuda,2020-03-28,17.0608,-61.7964,,0,0,7
582,7,Antigua and Barbuda,2020-03-29,17.0608,-61.7964,,0,0,7
583,7,Antigua and Barbuda,2020-03-30,17.0608,-61.7964,,0,0,7
584,7,Antigua and Barbuda,2020-03-31,17.0608,-61.7964,,0,0,7
585,7,Antigua and Barbuda,2020-04-01,17.0608,-61.7964,,0,0,7
586,9,Antigua and Barbuda,2020-04-02,17.0608,-61.7964,,0,0,9
587,15,Antigua and Barbuda,2020-04-03,17.0608,-61.7964,,0,0,15
588,15,Antigua and Barbuda,2020-04-04,17.0608,-61.7964,,0,0,15
589,15,Antigua and Barbuda,2020-04-05,17.0608,-61.7964,,0,0,15
590,15,Antigua and Barbuda,2020-04-06,17.0608,-61.7964,,0,0,15
591,19,Antigua and Barbuda,2020-04-07,17.0608,-61.7964,,1,0,18
592,19,Antigua and Barbuda,2020-04-08,17.0608,-61.7964,,2,0,17
593,19,Antigua and Barbuda,2020-04-09,17.0608,-61.7964,,2,0,17
594,19,Antigua and Barbuda,2020-04-10,17.0608,-61.7964,,2,0,17
595,21,Antigua and Barbuda,2020-04-11,17.0608,-61.7964,,2,0,19
596,21,Antigua and Barbuda,2020-04-12,17.0608,-61.7964,,2,0,19
597,23,Antigua and Barbuda,2020-04-13,17.0608,-61.7964,,2,0,21
598,23,Antigua and Barbuda,2020-04-14,17.0608,-61.7964,,2,3,18
599,23,Antigua and Barbuda,2020-04-15,17.0608,-61.7964,,2,3,18
600,23,Antigua and Barbuda,2020-04-16,17.0608,-61.7964,,3,3,17
601,23,Antigua and Barbuda,2020-04-17,17.0608,-61.7964,,3,3,17
602,23,Antigua and Barbuda,2020-04-18,17.0608,-61.7964,,3,3,17
603,23,Antigua and Barbuda,2020-04-19,17.0608,-61.7964,,3,3,17
604,23,Antigua and Barbuda,2020-04-20,17.0608,-61.7964,,3,3,17
605,23,Antigua and Barbuda,2020-04-21,17.0608,-61.7964,,3,7,13
606,24,Antigua and Barbuda,2020-04-22,17.0608,-61.7964,,3,10,11
607,24,Antigua and Barbuda,2020-04-23,17.0608,-61.7964,,3,10,11
608,24,Antigua and Barbuda,2020-04-24,17.0608,-61.7964,,3,11,10
609,24,Antigua and Barbuda,2020-04-25,17.0608,-61.7964,,3,11,10
610,24,Antigua and Barbuda,2020-04-26,17.0608,-61.7964,,3,11,10
611,24,Antigua and Barbuda,2020-04-27,17.0608,-61.7964,,3,11,10
612,24,Antigua and Barbuda,2020-04-28,17.0608,-61.7964,,3,11,10
613,24,Antigua and Barbuda,2020-04-29,17.0608,-61.7964,,3,11,10
614,24,Antigua and Barbuda,2020-04-30,17.0608,-61.7964,,3,11,10
615,25,Antigua and Barbuda,2020-05-01,17.0608,-61.7964,,3,15,7
616,25,Antigua and Barbuda,2020-05-02,17.0608,-61.7964,,3,15,7
617,25,Antigua and Barbuda,2020-05-03,17.0608,-61.7964,,3,15,7
618,0,Argentina,2020-01-22,-38.4161,-63.6167,,0,0,0
619,0,Argentina,2020-01-23,-38.4161,-63.6167,,0,0,0
620,0,Argentina,2020-01-24,-38.4161,-63.6167,,0,0,0
621,0,Argentina,2020-01-25,-38.4161,-63.6167,,0,0,0
622,0,Argentina,2020-01-26,-38.4161,-63.6167,,0,0,0
623,0,Argentina,2020-01-27,-38.4161,-63.6167,,0,0,0
624,0,Argentina,2020-01-28,-38.4161,-63.6167,,0,0,0
625,0,Argentina,2020-01-29,-38.4161,-63.6167,,0,0,0
626,0,Argentina,2020-01-30,-38.4161,-63.6167,,0,0,0
627,0,Argentina,2020-01-31,-38.4161,-63.6167,,0,0,0
628,0,Argentina,2020-02-01,-38.4161,-63.6167,,0,0,0
629,0,Argentina,2020-02-02,-38.4161,-63.6167,,0,0,0
630,0,Argentina,2020-02-03,-38.4161,-63.6167,,0,0,0
631,0,Argentina,2020-02-04,-38.4161,-63.6167,,0,0,0
632,0,Argentina,2020-02-05,-38.4161,-63.6167,,0,0,0
633,0,Argentina,2020-02-06,-38.4161,-63.6167,,0,0,0
634,0,Argentina,2020-02-07,-38.4161,-63.6167,,0,0,0
635,0,Argentina,2020-02-08,-38.4161,-63.6167,,0,0,0
636,0,Argentina,2020-02-09,-38.4161,-63.6167,,0,0,0
637,0,Argentina,2020-02-10,-38.4161,-63.6167,,0,0,0
638,0,Argentina,2020-02-11,-38.4161,-63.6167,,0,0,0
639,0,Argentina,2020-02-12,-38.4161,-63.6167,,0,0,0
640,0,Argentina,2020-02-13,-38.4161,-63.6167,,0,0,0
641,0,Argentina,2020-02-14,-38.4161,-63.6167,,0,0,0
642,0,Argentina,2020-02-15,-38.4161,-63.6167,,0,0,0
643,0,Argentina,2020-02-16,-38.4161,-63.6167,,0,0,0
644,0,Argentina,2020-02-17,-38.4161,-63.6167,,0,0,0
645,0,Argentina,2020-02-18,-38.4161,-63.6167,,0,0,0
646,0,Argentina,2020-02-19,-38.4161,-63.6167,,0,0,0
647,0,Argentina,2020-02-20,-38.4161,-63.6167,,0,0,0
648,0,Argentina,2020-02-21,-38.4161,-63.6167,,0,0,0
649,0,Argentina,2020-02-22,-38.4161,-63.6167,,0,0,0
650,0,Argentina,2020-02-23,-38.4161,-63.6167,,0,0,0
651,0,Argentina,2020-02-24,-38.4161,-63.6167,,0,0,0
652,0,Argentina,2020-02-25,-38.4161,-63.6167,,0,0,0
653,0,Argentina,2020-02-26,-38.4161,-63.6167,,0,0,0
654,0,Argentina,2020-02-27,-38.4161,-63.6167,,0,0,0
655,0,Argentina,2020-02-28,-38.4161,-63.6167,,0,0,0
656,0,Argentina,2020-02-29,-38.4161,-63.6167,,0,0,0
657,0,Argentina,2020-03-01,-38.4161,-63.6167,,0,0,0
658,0,Argentina,2020-03-02,-38.4161,-63.6167,,0,0,0
659,1,Argentina,2020-03-03,-38.4161,-63.6167,,0,0,1
660,1,Argentina,2020-03-04,-38.4161,-63.6167,,0,0,1
661,1,Argentina,2020-03-05,-38.4161,-63.6167,,0,0,1
662,2,Argentina,2020-03-06,-38.4161,-63.6167,,0,0,2
663,8,Argentina,2020-03-07,-38.4161,-63.6167,,0,0,8
664,12,Argentina,2020-03-08,-38.4161,-63.6167,,1,0,11
665,12,Argentina,2020-03-09,-38.4161,-63.6167,,1,0,11
666,17,Argentina,2020-03-10,-38.4161,-63.6167,,1,0,16
667,19,Argentina,2020-03-11,-38.4161,-63.6167,,1,0,18
668,19,Argentina,2020-03-12,-38.4161,-63.6167,,1,0,18
669,31,Argentina,2020-03-13,-38.4161,-63.6167,,2,0,29
670,34,Argentina,2020-03-14,-38.4161,-63.6167,,2,1,31
671,45,Argentina,2020-03-15,-38.4161,-63.6167,,2,1,42
672,56,Argentina,2020-03-16,-38.4161,-63.6167,,2,1,53
673,68,Argentina,2020-03-17,-38.4161,-63.6167,,2,3,63
674,79,Argentina,2020-03-18,-38.4161,-63.6167,,2,3,74
675,97,Argentina,2020-03-19,-38.4161,-63.6167,,3,3,91
676,128,Argentina,2020-03-20,-38.4161,-63.6167,,3,3,122
677,158,Argentina,2020-03-21,-38.4161,-63.6167,,4,3,151
678,266,Argentina,2020-03-22,-38.4161,-63.6167,,4,3,259
679,301,Argentina,2020-03-23,-38.4161,-63.6167,,4,3,294
680,387,Argentina,2020-03-24,-38.4161,-63.6167,,6,52,329
681,387,Argentina,2020-03-25,-38.4161,-63.6167,,8,52,327
682,502,Argentina,2020-03-26,-38.4161,-63.6167,,9,63,430
683,589,Argentina,2020-03-27,-38.4161,-63.6167,,13,72,504
684,690,Argentina,2020-03-28,-38.4161,-63.6167,,18,72,600
685,745,Argentina,2020-03-29,-38.4161,-63.6167,,19,72,654
686,820,Argentina,2020-03-30,-38.4161,-63.6167,,23,228,569
687,1054,Argentina,2020-03-31,-38.4161,-63.6167,,27,240,787
688,1054,Argentina,2020-04-01,-38.4161,-63.6167,,28,248,778
689,1133,Argentina,2020-04-02,-38.4161,-63.6167,,36,256,841
690,1265,Argentina,2020-04-03,-38.4161,-63.6167,,39,266,960
691,1451,Argentina,2020-04-04,-38.4161,-63.6167,,43,279,1129
692,1451,Argentina,2020-04-05,-38.4161,-63.6167,,44,280,1127
693,1554,Argentina,2020-04-06,-38.4161,-63.6167,,48,325,1181
694,1628,Argentina,2020-04-07,-38.4161,-63.6167,,56,338,1234
695,1715,Argentina,2020-04-08,-38.4161,-63.6167,,63,358,1294
696,1795,Argentina,2020-04-09,-38.4161,-63.6167,,72,365,1358
697,1975,Argentina,2020-04-10,-38.4161,-63.6167,,82,375,1518
698,1975,Argentina,2020-04-11,-38.4161,-63.6167,,83,440,1452
699,2142,Argentina,2020-04-12,-38.4161,-63.6167,,90,468,1584
700,2208,Argentina,2020-04-13,-38.4161,-63.6167,,97,515,1596
701,2277,Argentina,2020-04-14,-38.4161,-63.6167,,102,559,1616
702,2443,Argentina,2020-04-15,-38.4161,-63.6167,,111,596,1736
703,2571,Argentina,2020-04-16,-38.4161,-63.6167,,115,631,1825
704,2669,Argentina,2020-04-17,-38.4161,-63.6167,,123,666,1880
705,2758,Argentina,2020-04-18,-38.4161,-63.6167,,129,685,1944
706,2839,Argentina,2020-04-19,-38.4161,-63.6167,,132,709,1998
707,2941,Argentina,2020-04-20,-38.4161,-63.6167,,136,737,2068
708,3031,Argentina,2020-04-21,-38.4161,-63.6167,,147,840,2044
709,3144,Argentina,2020-04-22,-38.4161,-63.6167,,152,872,2120
710,3435,Argentina,2020-04-23,-38.4161,-63.6167,,165,919,2351
711,3607,Argentina,2020-04-24,-38.4161,-63.6167,,176,976,2455
712,3780,Argentina,2020-04-25,-38.4161,-63.6167,,185,1030,2565
713,3892,Argentina,2020-04-26,-38.4161,-63.6167,,192,1107,2593
714,4003,Argentina,2020-04-27,-38.4161,-63.6167,,197,1140,2666
715,4127,Argentina,2020-04-28,-38.4161,-63.6167,,207,1162,2758
716,4285,Argentina,2020-04-29,-38.4161,-63.6167,,214,1192,2879
717,4428,Argentina,2020-04-30,-38.4161,-63.6167,,218,1256,2954
718,4532,Argentina,2020-05-01,-38.4161,-63.6167,,225,1292,3015
719,4681,Argentina,2020-05-02,-38.4161,-63.6167,,237,1320,3124
720,4783,Argentina,2020-05-03,-38.4161,-63.6167,,246,1354,3183
721,0,Armenia,2020-01-22,40.0691,45.0382,,0,0,0
722,0,Armenia,2020-01-23,40.0691,45.0382,,0,0,0
723,0,Armenia,2020-01-24,40.0691,45.0382,,0,0,0
724,0,Armenia,2020-01-25,40.0691,45.0382,,0,0,0
725,0,Armenia,2020-01-26,40.0691,45.0382,,0,0,0
726,0,Armenia,2020-01-27,40.0691,45.0382,,0,0,0
727,0,Armenia,2020-01-28,40.0691,45.0382,,0,0,0
728,0,Armenia,2020-01-29,40.0691,45.0382,,0,0,0
729,0,Armenia,2020-01-30,40.0691,45.0382,,0,0,0
730,0,Armenia,2020-01-31,40.0691,45.0382,,0,0,0
731,0,Armenia,2020-02-01,40.0691,45.0382,,0,0,0
732,0,Armenia,2020-02-02,40.0691,45.0382,,0,0,0
733,0,Armenia,2020-02-03,40.0691,45.0382,,0,0,0
734,0,Armenia,2020-02-04,40.0691,45.0382,,0,0,0
735,0,Armenia,2020-02-05,40.0691,45.0382,,0,0,0
736,0,Armenia,2020-02-06,40.0691,45.0382,,0,0,0
737,0,Armenia,2020-02-07,40.0691,45.0382,,0,0,0
738,0,Armenia,2020-02-08,40.0691,45.0382,,0,0,0
739,0,Armenia,2020-02-09,40.0691,45.0382,,0,0,0
740,0,Armenia,2020-02-10,40.0691,45.0382,,0,0,0
741,0,Armenia,2020-02-11,40.0691,45.0382,,0,0,0
742,0,Armenia,2020-02-12,40.0691,45.0382,,0,0,0
743,0,Armenia,2020-02-13,40.0691,45.0382,,0,0,0
744,0,Armenia,2020-02-14,40.0691,45.0382,,0,0,0
745,0,Armenia,2020-02-15,40.0691,45.0382,,0,0,0
746,0,Armenia,2020-02-16,40.0691,45.0382,,0,0,0
747,0,Armenia,2020-02-17,40.0691,45.0382,,0,0,0
748,0,Armenia,2020-02-18,40.0691,45.0382,,0,0,0
749,0,Armenia,2020-02-19,40.0691,45.0382,,0,0,0
750,0,Armenia,2020-02-20,40.0691,45.0382,,0,0,0
751,0,Armenia,2020-02-21,40.0691,45.0382,,0,0,0
752,0,Armenia,2020-02-22,40.0691,45.0382,,0,0,0
753,0,Armenia,2020-02-23,40.0691,45.0382,,0,0,0
754,0,Armenia,2020-02-24,40.0691,45.0382,,0,0,0
755,0,Armenia,2020-02-25,40.0691,45.0382,,0,0,0
756,0,Armenia,2020-02-26,40.0691,45.0382,,0,0,0
757,0,Armenia,2020-02-27,40.0691,45.0382,,0,0,0
758,0,Armenia,2020-02-28,40.0691,45.0382,,0,0,0
759,0,Armenia,2020-02-29,40.0691,45.0382,,0,0,0
760,1,Armenia,2020-03-01,40.0691,45.0382,,0,0,1
761,1,Armenia,2020-03-02,40.0691,45.0382,,0,0,1
762,1,Armenia,2020-03-03,40.0691,45.0382,,0,0,1
763,1,Armenia,2020-03-04,40.0691,45.0382,,0,0,1
764,1,Armenia,2020-03-05,40.0691,45.0382,,0,0,1
765,1,Armenia,2020-03-06,40.0691,45.0382,,0,0,1
766,1,Armenia,2020-03-07,40.0691,45.0382,,0,0,1
767,1,Armenia,2020-03-08,40.0691,45.0382,,0,0,1
768,1,Armenia,2020-03-09,40.0691,45.0382,,0,0,1
769,1,Armenia,2020-03-10,40.0691,45.0382,,0,0,1
770,1,Armenia,2020-03-11,40.0691,45.0382,,0,0,1
771,4,Armenia,2020-03-12,40.0691,45.0382,,0,0,4
772,8,Armenia,2020-03-13,40.0691,45.0382,,0,0,8
773,18,Armenia,2020-03-14,40.0691,45.0382,,0,0,18
774,26,Armenia,2020-03-15,40.0691,45.0382,,0,0,26
775,52,Armenia,2020-03-16,40.0691,45.0382,,0,0,52
776,78,Armenia,2020-03-17,40.0691,45.0382,,0,1,77
777,84,Armenia,2020-03-18,40.0691,45.0382,,0,1,83
778,115,Armenia,2020-03-19,40.0691,45.0382,,0,1,114
779,136,Armenia,2020-03-20,40.0691,45.0382,,0,1,135
780,160,Armenia,2020-03-21,40.0691,45.0382,,0,1,159
781,194,Armenia,2020-03-22,40.0691,45.0382,,0,2,192
782,235,Armenia,2020-03-23,40.0691,45.0382,,0,2,233
783,249,Armenia,2020-03-24,40.0691,45.0382,,0,14,235
784,265,Armenia,2020-03-25,40.0691,45.0382,,0,16,249
785,290,Armenia,2020-03-26,40.0691,45.0382,,1,18,271
786,329,Armenia,2020-03-27,40.0691,45.0382,,1,28,300
787,407,Armenia,2020-03-28,40.0691,45.0382,,1,30,376
788,424,Armenia,2020-03-29,40.0691,45.0382,,3,30,391
789,482,Armenia,2020-03-30,40.0691,45.0382,,3,30,449
790,532,Armenia,2020-03-31,40.0691,45.0382,,3,30,499
791,571,Armenia,2020-04-01,40.0691,45.0382,,4,31,536
792,663,Armenia,2020-04-02,40.0691,45.0382,,7,33,623
793,736,Armenia,2020-04-03,40.0691,45.0382,,7,43,686
794,770,Armenia,2020-04-04,40.0691,45.0382,,7,43,720
795,822,Armenia,2020-04-05,40.0691,45.0382,,7,57,758
796,833,Armenia,2020-04-06,40.0691,45.0382,,8,62,763
797,853,Armenia,2020-04-07,40.0691,45.0382,,8,87,758
798,881,Armenia,2020-04-08,40.0691,45.0382,,9,114,758
799,921,Armenia,2020-04-09,40.0691,45.0382,,10,138,773
800,937,Armenia,2020-04-10,40.0691,45.0382,,12,149,776
801,967,Armenia,2020-04-11,40.0691,45.0382,,13,173,781
802,1013,Armenia,2020-04-12,40.0691,45.0382,,13,197,803
803,1039,Armenia,2020-04-13,40.0691,45.0382,,14,211,814
804,1067,Armenia,2020-04-14,40.0691,45.0382,,16,265,786
805,1111,Armenia,2020-04-15,40.0691,45.0382,,17,297,797
806,1159,Armenia,2020-04-16,40.0691,45.0382,,18,358,783
807,1201,Armenia,2020-04-17,40.0691,45.0382,,19,402,780
808,1248,Armenia,2020-04-18,40.0691,45.0382,,20,523,705
809,1291,Armenia,2020-04-19,40.0691,45.0382,,20,545,726
810,1339,Armenia,2020-04-20,40.0691,45.0382,,22,580,737
811,1401,Armenia,2020-04-21,40.0691,45.0382,,24,609,768
812,1473,Armenia,2020-04-22,40.0691,45.0382,,24,633,816
813,1523,Armenia,2020-04-23,40.0691,45.0382,,24,659,840
814,1596,Armenia,2020-04-24,40.0691,45.0382,,27,728,841
